question_col,runs_col,bleu_col,bleu_hybrid_col,f1_col,f1_hybrid_col
7.0,1.0,1.814240144076689e-155,1.814240144076689e-155,0.1111111111111111,0.1111111111111111
135.0,1.0,2.8442409087371782e-78,2.8442409087371782e-78,0.2272727272727272,0.2272727272727272
50.0,1.0,4.2626035985375326e-155,4.2626035985375326e-155,0.1351351351351351,0.1351351351351351
39.0,0.0,6.9083153908357205e-155,0.0,0.2195121951219512,0.0
83.0,1.0,0.1050176352370787,0.1050176352370787,0.1904761904761905,0.1904761904761905
71.0,0.0,0.0559131012252606,0.0,0.1095890410958904,0.0
213.0,0.0,6.968148412761691e-155,0.0,0.2,0.0
209.0,1.0,3.477910387765719e-155,3.477910387765719e-155,0.2,0.2
105.0,0.0,3.637310934171672e-155,0.0,0.1166666666666666,0.0
52.0,1.0,1.3253802823310574e-155,1.3253802823310574e-155,0.1276595744680851,0.1276595744680851
102.0,1.0,5.492530671320408e-155,5.492530671320408e-155,0.2083333333333333,0.2083333333333333
21.0,0.0,5.043788381574437e-155,0.0,0.1481481481481481,0.0
34.0,0.0,4.078822478198005e-155,0.0,0.1206896551724137,0.0
145.0,0.0,2.700296626657081e-155,0.0,0.15625,0.0
154.0,1.0,3.6497623109285703e-155,3.6497623109285703e-155,0.1212121212121212,0.1212121212121212
198.0,1.0,5.043788381574437e-155,5.043788381574437e-155,0.1818181818181818,0.1818181818181818
162.0,0.0,6.223629500679345e-155,0.0,0.2222222222222222,0.0
212.0,1.0,6.08970970641905e-155,6.08970970641905e-155,0.2121212121212121,0.2121212121212121
96.0,0.0,0.1456981420385537,0.0,0.1999999999999999,0.0
40.0,1.0,2.163812360373297e-78,2.163812360373297e-78,0.2162162162162162,0.2162162162162162
79.0,0.0,5.344839673067706e-155,0.0,0.125,0.0
141.0,1.0,5.969061643530969e-155,5.969061643530969e-155,0.2,0.2
80.0,0.0,3.3523603773965668e-155,0.0,0.09375,0.0
159.0,0.0,2.594578734869588e-155,0.0,0.1282051282051282,0.0
107.0,1.0,3.057039813233982e-78,3.057039813233982e-78,0.25,0.25
163.0,1.0,2.222770504497334e-155,2.222770504497334e-155,0.2068965517241379,0.2068965517241379
211.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,3.6307455826051267e-155,0.0,0.1395348837209302,0.0
144.0,1.0,4.9054707110052255e-155,4.9054707110052255e-155,0.1379310344827586,0.1379310344827586
167.0,1.0,4.039187183453553e-155,4.039187183453553e-155,0.1428571428571428,0.1428571428571428
131.0,1.0,5.1945147945938015e-155,5.1945147945938015e-155,0.1818181818181818,0.1818181818181818
120.0,1.0,0.1903430968442275,0.1903430968442275,0.2564102564102564,0.2564102564102564
164.0,1.0,5.043788381574437e-155,5.043788381574437e-155,0.1818181818181818,0.1818181818181818
88.0,1.0,5.527118757926412e-155,5.527118757926412e-155,0.1818181818181818,0.1818181818181818
151.0,1.0,0.1423071532720465,0.1423071532720465,0.1944444444444444,0.1944444444444444
63.0,1.0,5.043788381574437e-155,5.043788381574437e-155,0.16,0.16
27.0,1.0,6.455962524053653e-155,6.455962524053653e-155,0.2399999999999999,0.2399999999999999
156.0,0.0,5.607479438626032e-155,0.0,0.1999999999999999,0.0
207.0,0.0,0.1050176352370787,0.0,0.1956521739130434,0.0
24.0,1.0,7.55874475436192e-155,7.55874475436192e-155,0.2399999999999999,0.2399999999999999
133.0,1.0,5.859491021246916e-155,5.859491021246916e-155,0.2,0.2
103.0,1.0,4.262352868760118e-155,4.262352868760118e-155,0.1538461538461538,0.1538461538461538
165.0,1.0,3.595031217018119e-155,3.595031217018119e-155,0.1282051282051282,0.1282051282051282
108.0,1.0,2.717509475545766e-78,2.717509475545766e-78,0.2083333333333333,0.2083333333333333
15.0,0.0,3.642657901694909e-155,0.0,0.0925925925925926,0.0
45.0,0.0,2.494130347358982e-78,0.0,0.2222222222222222,0.0
82.0,0.0,3.3999706075993257e-155,0.0,0.0851063829787234,0.0
9.0,1.0,5.931400068694656e-155,5.931400068694656e-155,0.2499999999999999,0.2499999999999999
201.0,1.0,5.667113443314699e-155,5.667113443314699e-155,0.1785714285714285,0.1785714285714285
171.0,1.0,4.9054707110052255e-155,4.9054707110052255e-155,0.1666666666666666,0.1666666666666666
182.0,0.0,7.478986131155753e-155,0.0,0.238095238095238,0.0
13.0,0.0,4.311028830153823e-155,0.0,0.2121212121212121,0.0
114.0,1.0,2.0489274805111115e-78,2.0489274805111115e-78,0.2258064516129032,0.2258064516129032
92.0,1.0,5.4984361732367555e-155,5.4984361732367555e-155,0.131578947368421,0.131578947368421
194.0,1.0,6.739371628317701e-155,6.739371628317701e-155,0.2,0.2
175.0,1.0,4.9054707110052255e-155,4.9054707110052255e-155,0.1333333333333333,0.1333333333333333
26.0,1.0,3.591703461242313e-155,3.591703461242313e-155,0.1290322580645161,0.1290322580645161
60.0,0.0,5.541564466373977e-155,0.0,0.16,0.0
110.0,1.0,0.1258634784891626,0.1258634784891626,0.1891891891891891,0.1891891891891891
206.0,1.0,0.0955944818184632,0.0955944818184632,0.1666666666666666,0.1666666666666666
97.0,1.0,4.253951754115691e-155,4.253951754115691e-155,0.2,0.2
20.0,1.0,5.541564466373977e-155,5.541564466373977e-155,0.1904761904761905,0.1904761904761905
169.0,1.0,6.288131685209581e-155,6.288131685209581e-155,0.1764705882352941,0.1764705882352941
38.0,1.0,0.1258634784891626,0.1258634784891626,0.175,0.175
192.0,1.0,5.359624986283916e-155,5.359624986283916e-155,0.1612903225806451,0.1612903225806451
78.0,1.0,5.117896846873718e-155,5.117896846873718e-155,0.1666666666666666,0.1666666666666666
19.0,0.0,4.143285835425497e-155,0.0,0.2121212121212121,0.0
190.0,0.0,0.0,0.0,0.0,0.0
174.0,1.0,4.023062361861117e-155,4.023062361861117e-155,0.125,0.125
189.0,0.0,1.1488765932586974e-78,0.0,0.1428571428571428,0.0
152.0,0.0,0.2542276783985793,0.0,0.2424242424242424,0.0
94.0,1.0,4.9054707110052255e-155,4.9054707110052255e-155,0.16,0.16
8.0,1.0,5.359624986283916e-155,5.359624986283916e-155,0.1818181818181818,0.1818181818181818
95.0,0.0,0.0953591576564681,0.0,0.2045454545454545,0.0
119.0,1.0,5.043788381574437e-155,5.043788381574437e-155,0.1666666666666666,0.1666666666666666
115.0,0.0,4.240533892611949e-155,0.0,0.1272727272727272,0.0
116.0,1.0,6.223629500679345e-155,6.223629500679345e-155,0.2105263157894737,0.2105263157894737
138.0,1.0,0.180367735845781,0.180367735845781,0.2647058823529412,0.2647058823529412
177.0,1.0,0.1879777274487071,0.1879777274487071,0.2926829268292683,0.2926829268292683
101.0,0.0,3.382084341956857e-155,0.0,0.1470588235294117,0.0
14.0,0.0,2.4585655092578864e-78,0.0,0.2580645161290323,0.0
87.0,1.0,0.1192875495532879,0.1192875495532879,0.175,0.175
148.0,1.0,0.0890896863738079,0.0890896863738079,0.1702127659574468,0.1702127659574468
43.0,1.0,0.0817113829506734,0.0817113829506734,0.1764705882352941,0.1764705882352941
179.0,1.0,4.417599881331674e-155,4.417599881331674e-155,0.1388888888888889,0.1388888888888889
